N,q,log2_q,fully_split,problem,l_M,k_s,n_c,B,distribution,dist_sd,n_LWE,m_LWE,n_SIS,m_SIS,mode,hiding_attack,hiding_log2_rop,hiding_log2_red,hiding_log2_mem,hiding_bkz_beta,hiding_beta,hiding_tag,binding_attack,binding_norm,binding_log2_rop,binding_bkz_beta,binding_beta,inf_binding_log2_rop,inf_binding_attack,inf_binding_log2_red,inf_binding_log2_mem,inf_binding_d,l2_binding_log2_rop,l2_binding_attack,l2_binding_log2_red,l2_binding_log2_mem,l2_binding_d,opening_length,random_length,s_SW,smallwood_rows,range_degree,range_grade,accepted,rejection_reason,notes
512,1054721,20.008,true,commitment_hiding+binding,8,6,10,16,uniform,9.5219,3072,5120,5120,12288,rough,usvp,777.012,777.012,,6589,2661,usvp,,,,,,,,,,,,,,,,12288,8192,16,768.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,12,8,uniform,4.89898,3072,6144,6144,13312,rough,usvp,691.748,691.748,,6274,2369,usvp,,,,,,,,,,,,,,,,13312,9216,16,832.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,12,16,uniform,9.5219,3072,6144,6144,13312,rough,usvp,777.012,777.012,,6589,2661,usvp,,,,,,,,,,,,,,,,13312,9216,16,832.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,1,8,uniform,4.89898,4096,512,512,8704,rough,,,,,,,,,,,,,,,,,,,,,,,8704,4608,16,544.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,1,16,uniform,9.5219,4096,512,512,8704,rough,,,,,,,,,,,,,,,,,,,,,,,8704,4608,16,544.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,2,8,uniform,4.89898,4096,1024,1024,9216,rough,,,,,,,,,,,,,,,,,,,,,,,9216,5120,16,576.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,2,16,uniform,9.5219,4096,1024,1024,9216,rough,,,,,,,,,,,,,,,,,,,,,,,9216,5120,16,576.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,3,8,uniform,4.89898,4096,1536,1536,9728,rough,,,,,,,,,,,,,,,,,,,,,,,9728,5632,16,608.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,3,16,uniform,9.5219,4096,1536,1536,9728,rough,,,,,,,,,,,,,,,,,,,,,,,9728,5632,16,608.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,4,8,uniform,4.89898,4096,2048,2048,10240,rough,,,,,,,,,,,,,,,,,,,,,,,10240,6144,16,640.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,4,16,uniform,9.5219,4096,2048,2048,10240,rough,,,,,,,,,,,,,,,,,,,,,,,10240,6144,16,640.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,5,8,uniform,4.89898,4096,2560,2560,10752,rough,,,,,,,,,,,,,,,,,,,,,,,10752,6656,16,672.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,5,16,uniform,9.5219,4096,2560,2560,10752,rough,,,,,,,,,,,,,,,,,,,,,,,10752,6656,16,672.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,6,8,uniform,4.89898,4096,3072,3072,11264,rough,,,,,,,,,,,,,,,,,,,,,,,11264,7168,16,704.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,6,16,uniform,9.5219,4096,3072,3072,11264,rough,,,,,,,,,,,,,,,,,,,,,,,11264,7168,16,704.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,8,8,uniform,4.89898,4096,4096,4096,12288,rough,usvp,960.096,960.096,,8186,3288,usvp,,,,,,,,,,,,,,,,12288,8192,16,768.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,8,16,uniform,9.5219,4096,4096,4096,12288,rough,usvp,1081.568,1081.568,,8190,3704,usvp,,,3278.576,,,,,,,,3278.576,lattice,3278.576,,12288,12288,8192,16,768.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,8,10,8,uniform,4.89898,4096,5120,5120,13312,rough,usvp,959.220,959.220,,8381,3285,usvp,,,,,,,,,,,,,,,,13312,9216,16,832.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,10,16,uniform,9.5219,4096,5120,5120,13312,rough,usvp,1074.560,1074.560,,8737,3680,usvp,,,,,,,,,,,,,,,,13312,9216,16,832.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,12,8,uniform,4.89898,4096,6144,6144,14336,rough,usvp,959.220,959.220,,8381,3285,usvp,,,,,,,,,,,,,,,,14336,10240,16,896.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,8,12,16,uniform,9.5219,4096,6144,6144,14336,rough,usvp,1074.560,1074.560,,8737,3680,usvp,,,,,,,,,,,,,,,,14336,10240,16,896.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,1,8,uniform,4.89898,512,512,512,9216,rough,usvp,78.548,78.548,,1019,269,usvp,,,,,,,,,,,,,,,,9216,1024,16,576.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,1,16,uniform,9.5219,512,512,512,9216,rough,usvp,93.440,93.440,,1023,320,usvp,,,,,,,,,,,,,,,,9216,1024,16,576.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,2,8,uniform,4.89898,512,1024,1024,9728,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,9728,1536,16,608.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,2,16,uniform,9.5219,512,1024,1024,9728,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,9728,1536,16,608.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,3,8,uniform,4.89898,512,1536,1536,10240,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,10240,2048,16,640.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,3,16,uniform,9.5219,512,1536,1536,10240,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,10240,2048,16,640.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,4,8,uniform,4.89898,512,2048,2048,10752,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,10752,2560,16,672.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,4,16,uniform,9.5219,512,2048,2048,10752,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,10752,2560,16,672.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,5,8,uniform,4.89898,512,2560,2560,11264,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,11264,3072,16,704.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,5,16,uniform,9.5219,512,2560,2560,11264,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,11264,3072,16,704.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,6,8,uniform,4.89898,512,3072,3072,11776,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,11776,3584,16,736.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,6,16,uniform,9.5219,512,3072,3072,11776,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,11776,3584,16,736.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,8,8,uniform,4.89898,512,4096,4096,12800,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,12800,4608,16,800.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,8,16,uniform,9.5219,512,4096,4096,12800,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,12800,4608,16,800.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,10,8,uniform,4.89898,512,5120,5120,13824,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,13824,5632,16,864.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,10,16,uniform,9.5219,512,5120,5120,13824,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,13824,5632,16,864.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,12,8,uniform,4.89898,512,6144,6144,14848,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,14848,6656,16,928.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,1,12,16,uniform,9.5219,512,6144,6144,14848,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,14848,6656,16,928.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,2,1,8,uniform,4.89898,1024,512,512,9728,rough,dual_hybrid,194.408,194.180,,,665,,,,318.864,,,,,,,,318.864,lattice,318.864,,1928,9728,1536,16,608.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,1,16,uniform,9.5219,1024,512,512,9728,rough,dual_hybrid,225.959,225.716,,,773,,lattice,l2,251.120,1762,860,357.116,lattice,357.116,,9727,251.120,lattice,251.120,,1762,9728,1536,16,608.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,2,8,uniform,4.89898,1024,1024,1024,10240,rough,usvp,190.092,190.092,,2046,651,usvp,,,765.332,,,,,,,,765.332,lattice,765.332,,3843,10240,2048,16,640.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,2,16,uniform,9.5219,1024,1024,1024,10240,rough,usvp,220.460,220.460,,2044,755,usvp,,,611.156,,,,,,,,611.156,lattice,611.156,,3514,10240,2048,16,640.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,3,8,uniform,4.89898,1024,1536,1536,10752,rough,usvp,188.048,188.048,,2204,644,usvp,,,1251.220,,,,,,,,1251.220,lattice,1251.220,,5746,10752,2560,16,672.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,3,16,uniform,9.5219,1024,1536,1536,10752,rough,usvp,214.620,214.620,,2300,735,usvp,,,1005.064,,,,,,,,1005.064,lattice,1005.064,,5255,10752,2560,16,672.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,4,8,uniform,4.89898,1024,2048,2048,11264,rough,usvp,188.048,188.048,,2204,644,usvp,,,1759.884,,,,,,,,1759.884,lattice,1759.884,,7638,11264,3072,16,704.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,4,16,uniform,9.5219,1024,2048,2048,11264,rough,usvp,214.620,214.620,,2300,735,usvp,,,1418.536,,,,,,,,1418.536,lattice,1418.536,,6986,11264,3072,16,704.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,5,8,uniform,4.89898,1024,2560,2560,11776,rough,usvp,188.048,188.048,,2204,644,usvp,,,2283.732,,,,,,,,2283.732,lattice,2283.732,,9519,11776,3584,16,736.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,5,16,uniform,9.5219,1024,2560,2560,11776,rough,usvp,214.620,214.620,,2300,735,usvp,,,1845.440,,,,,,,,1845.440,lattice,1845.440,,8709,11776,3584,16,736.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,6,8,uniform,4.89898,1024,3072,3072,12288,rough,usvp,188.048,188.048,,2204,644,usvp,,,2818.092,,,,,,,,2818.092,lattice,2818.092,,11390,12288,4096,16,768.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,6,16,uniform,9.5219,1024,3072,3072,12288,rough,usvp,214.620,214.620,,2300,735,usvp,,,2281.980,,,,,,,,2281.980,lattice,2281.980,,10424,12288,4096,16,768.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,8,8,uniform,4.89898,1024,4096,4096,13312,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,13312,5120,16,832.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,2,8,16,uniform,9.5219,1024,4096,4096,13312,rough,usvp,214.620,214.620,,2300,735,usvp,,,3181.048,,,,,,,,3181.048,lattice,3181.048,,13312,13312,5120,16,832.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,2,10,8,uniform,4.89898,1024,5120,5120,14336,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,14336,6144,16,896.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,2,10,16,uniform,9.5219,1024,5120,5120,14336,rough,usvp,214.620,214.620,,2300,735,usvp,,,,,,,,,,,,,,,,14336,6144,16,896.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,2,12,8,uniform,4.89898,1024,6144,6144,15360,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,15360,7168,16,960.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,2,12,16,uniform,9.5219,1024,6144,6144,15360,rough,usvp,214.620,214.620,,2300,735,usvp,,,,,,,,,,,,,,,,15360,7168,16,960.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,4,1,8,uniform,4.89898,2048,512,512,10752,rough,dual_hybrid,439.168,439.168,,,1504,,,,313.024,,,,,,,,313.024,lattice,313.024,,1915,10752,2560,16,672.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,1,16,uniform,9.5219,2048,512,512,10752,rough,dual_hybrid,501.364,501.364,,,1717,,lattice,l2,247.032,1751,846,352.736,lattice,352.736,,10751,247.032,lattice,247.032,,1751,10752,2560,16,672.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,2,8,uniform,4.89898,2048,1024,1024,11264,rough,dual_hybrid,439.168,439.168,,,1504,,,,753.068,,,,,,,,753.068,lattice,753.068,,3819,11264,3072,16,704.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,2,16,uniform,9.5219,2048,1024,1024,11264,rough,dual_hybrid,501.364,501.364,,,1717,,,,602.104,,,,,,,,602.104,lattice,602.104,,3493,11264,3072,16,704.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,3,8,uniform,4.89898,2048,1536,1536,11776,rough,dual_hybrid,439.168,439.168,,,1504,,,,1232.532,,,,,,,,1232.532,lattice,1232.532,,5711,11776,3584,16,736.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,3,16,uniform,9.5219,2048,1536,1536,11776,rough,dual_hybrid,501.364,501.364,,,1717,,,,991.340,,,,,,,,991.340,lattice,991.340,,5225,11776,3584,16,736.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,4,8,uniform,4.89898,2048,2048,2048,12288,rough,usvp,434.204,434.204,,4095,1487,usvp,,,1735.356,,,,,,,,1735.356,lattice,1735.356,,7593,12288,4096,16,768.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,4,16,uniform,9.5219,2048,2048,2048,12288,rough,usvp,495.232,495.232,,4089,1696,usvp,,,1400.432,,,,,,,,1400.432,lattice,1400.432,,6949,12288,4096,16,768.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,5,8,uniform,4.89898,2048,2560,2560,12800,rough,usvp,432.452,432.452,,4302,1481,usvp,,,2253.364,,,,,,,,2253.364,lattice,2253.364,,9466,12800,4608,16,800.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,5,16,uniform,9.5219,2048,2560,2560,12800,rough,usvp,488.224,488.224,,4471,1672,usvp,,,1822.956,,,,,,,,1822.956,lattice,1822.956,,8665,12800,4608,16,800.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,6,8,uniform,4.89898,2048,3072,3072,13312,rough,usvp,432.452,432.452,,4302,1481,usvp,,,2782.760,,,,,,,,2782.760,lattice,2782.760,,11329,13312,5120,16,832.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,6,16,uniform,9.5219,2048,3072,3072,13312,rough,usvp,488.224,488.224,,4471,1672,usvp,,,2255.408,,,,,,,,2255.408,lattice,2255.408,,10373,13312,5120,16,832.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,8,8,uniform,4.89898,2048,4096,4096,14336,rough,usvp,432.452,432.452,,4302,1481,usvp,,,3875.132,,,,,,,,3875.132,lattice,3875.132,,14336,14336,6144,16,896.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,8,16,uniform,9.5219,2048,4096,4096,14336,rough,usvp,488.224,488.224,,4471,1672,usvp,,,3141.628,,,,,,,,3141.628,lattice,3141.628,,13769,14336,6144,16,896.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,10,8,uniform,4.89898,2048,5120,5120,15360,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,15360,7168,16,960.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,4,10,16,uniform,9.5219,2048,5120,5120,15360,rough,usvp,488.224,488.224,,4471,1672,usvp,,,4111.944,,,,,,,,4111.944,lattice,4111.944,,15360,15360,7168,16,960.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,4,12,8,uniform,4.89898,2048,6144,6144,16384,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,16384,8192,16,1024.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,4,12,16,uniform,9.5219,2048,6144,6144,16384,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,16384,8192,16,1024.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,1,8,uniform,4.89898,3072,512,512,11776,rough,,,,,,,,,,,,,,,,,,,,,,,11776,3584,16,736.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,1,16,uniform,9.5219,3072,512,512,11776,rough,,,,,,,,,,,,,,,,,,,,,,,11776,3584,16,736.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,2,8,uniform,4.89898,3072,1024,1024,12288,rough,,,,,,,,,,,,,,,,,,,,,,,12288,4096,16,768.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,2,16,uniform,9.5219,3072,1024,1024,12288,rough,,,,,,,,,,,,,,,,,,,,,,,12288,4096,16,768.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,3,8,uniform,4.89898,3072,1536,1536,12800,rough,,,,,,,,,,,,,,,,,,,,,,,12800,4608,16,800.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,3,16,uniform,9.5219,3072,1536,1536,12800,rough,,,,,,,,,,,,,,,,,,,,,,,12800,4608,16,800.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,4,8,uniform,4.89898,3072,2048,2048,13312,rough,,,,,,,,,,,,,,,,,,,,,,,13312,5120,16,832.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,4,16,uniform,9.5219,3072,2048,2048,13312,rough,,,,,,,,,,,,,,,,,,,,,,,13312,5120,16,832.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,5,8,uniform,4.89898,3072,2560,2560,13824,rough,,,,,,,,,,,,,,,,,,,,,,,13824,5632,16,864.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,5,16,uniform,9.5219,3072,2560,2560,13824,rough,,,,,,,,,,,,,,,,,,,,,,,13824,5632,16,864.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,6,8,uniform,4.89898,3072,3072,3072,14336,rough,usvp,692.916,692.916,,6131,2373,usvp,,,2750.348,,,,,,,,2750.348,lattice,2750.348,,11274,14336,6144,16,896.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,6,6,16,uniform,9.5219,3072,3072,3072,14336,rough,usvp,784.020,784.020,,6142,2685,usvp,,,2231.464,,,,,,,,2231.464,lattice,2231.464,,10327,14336,6144,16,896.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,6,8,8,uniform,4.89898,3072,4096,4096,15360,rough,usvp,691.748,691.748,,6274,2369,usvp,,,3823.156,,,,,,,,3823.156,lattice,3823.156,,14964,15360,7168,16,960.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,6,8,16,uniform,9.5219,3072,4096,4096,15360,rough,usvp,777.012,777.012,,6589,2661,usvp,,,3110.676,,,,,,,,3110.676,lattice,3110.676,,13712,15360,7168,16,960.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,6,10,8,uniform,4.89898,3072,5120,5120,16384,rough,usvp,691.748,691.748,,6274,2369,usvp,,,,,,,,,,,,,,,,16384,8192,16,1024.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,10,16,uniform,9.5219,3072,5120,5120,16384,rough,usvp,777.012,777.012,,6589,2661,usvp,,,4018.796,,,,,,,,4018.796,lattice,4018.796,,16384,16384,8192,16,1024.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,6,12,8,uniform,4.89898,3072,6144,6144,17408,rough,usvp,691.748,691.748,,6274,2369,usvp,,,,,,,,,,,,,,,,17408,9216,16,1088.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,6,12,16,uniform,9.5219,3072,6144,6144,17408,rough,usvp,777.012,777.012,,6589,2661,usvp,,,,,,,,,,,,,,,,17408,9216,16,1088.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,1,8,uniform,4.89898,4096,512,512,12800,rough,,,,,,,,,,,,,,,,,,,,,,,12800,4608,16,800.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,1,16,uniform,9.5219,4096,512,512,12800,rough,,,,,,,,,,,,,,,,,,,,,,,12800,4608,16,800.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,2,8,uniform,4.89898,4096,1024,1024,13312,rough,,,,,,,,,,,,,,,,,,,,,,,13312,5120,16,832.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,2,16,uniform,9.5219,4096,1024,1024,13312,rough,,,,,,,,,,,,,,,,,,,,,,,13312,5120,16,832.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,3,8,uniform,4.89898,4096,1536,1536,13824,rough,,,,,,,,,,,,,,,,,,,,,,,13824,5632,16,864.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,3,16,uniform,9.5219,4096,1536,1536,13824,rough,,,,,,,,,,,,,,,,,,,,,,,13824,5632,16,864.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,4,8,uniform,4.89898,4096,2048,2048,14336,rough,,,,,,,,,,,,,,,,,,,,,,,14336,6144,16,896.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,4,16,uniform,9.5219,4096,2048,2048,14336,rough,,,,,,,,,,,,,,,,,,,,,,,14336,6144,16,896.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,5,8,uniform,4.89898,4096,2560,2560,14848,rough,,,,,,,,,,,,,,,,,,,,,,,14848,6656,16,928.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,5,16,uniform,9.5219,4096,2560,2560,14848,rough,,,,,,,,,,,,,,,,,,,,,,,14848,6656,16,928.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,6,8,uniform,4.89898,4096,3072,3072,15360,rough,,,,,,,,,,,,,,,,,,,,,,,15360,7168,16,960.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,6,16,uniform,9.5219,4096,3072,3072,15360,rough,,,,,,,,,,,,,,,,,,,,,,,15360,7168,16,960.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,8,8,uniform,4.89898,4096,4096,4096,16384,rough,usvp,960.096,960.096,,8186,3288,usvp,,,3785.196,,,,,,,,3785.196,lattice,3785.196,,14900,16384,8192,16,1024.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,8,8,16,uniform,9.5219,4096,4096,4096,16384,rough,usvp,1081.568,1081.568,,8190,3704,usvp,,,3082.352,,,,,,,,3082.352,lattice,3082.352,,13659,16384,8192,16,1024.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,8,10,8,uniform,4.89898,4096,5120,5120,17408,rough,usvp,959.220,959.220,,8381,3285,usvp,,,4897.424,,,,,,,,4897.424,lattice,4897.424,,17408,17408,9216,16,1088.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,8,10,16,uniform,9.5219,4096,5120,5120,17408,rough,usvp,1074.560,1074.560,,8737,3680,usvp,,,3976.164,,,,,,,,3976.164,lattice,3976.164,,17011,17408,9216,16,1088.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,16,8,12,8,uniform,4.89898,4096,6144,6144,18432,rough,usvp,959.220,959.220,,8381,3285,usvp,,,,,,,,,,,,,,,,18432,10240,16,1152.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,16,8,12,16,uniform,9.5219,4096,6144,6144,18432,rough,usvp,1074.560,1074.560,,8737,3680,usvp,,,4947.064,,,,,,,,4947.064,lattice,4947.064,,18432,18432,10240,16,1152.000,33,direct,yes,,
